set_id,name,year,theme,subtheme,themeGroup,category,pieces,age,price,imageURL,Age_Range,Price_Range
75173-1,Luke's Landspeeder,2017,Star Wars,Episode IV,Licensed,Normal,149,7,$19.99,https://images.brickset.com/sets/images/75173-1.jpg,5 to 9,$
75526-1,Elite TIE Fighter Pilot,2017,Star Wars,Buildable Figures,Licensed,Normal,94,8,$19.99,https://images.brickset.com/sets/images/75526-1.jpg,5 to 9,$
76076-1,Captain America Jet Pursuit,2017,Marvel Super Heroes,Avengers,Licensed,Normal,160,6,$19.99,https://images.brickset.com/sets/images/76076-1.jpg,5 to 9,$
76079-1,Ravager Attack,2017,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,Licensed,Normal,197,6,$19.99,https://images.brickset.com/sets/images/76079-1.jpg,5 to 9,$
76082-1,ATM Heist Battle,2017,Marvel Super Heroes,Spider-Man: Homecoming,Licensed,Normal,185,6,$19.99,https://images.brickset.com/sets/images/76082-1.jpg,5 to 9,$
76085-1,Battle of Atlantis,2017,DC Comics Super Heroes,DC Extended Universe,Licensed,Normal,197,6,$19.99,https://images.brickset.com/sets/images/76085-1.jpg,5 to 9,$
21140-1,The Chicken Coop,2018,Minecraft,Minifig-scale,Licensed,Normal,198,7,$19.99,https://images.brickset.com/sets/images/21140-1.jpg,5 to 9,$
21141-1,The Zombie Cave,2018,Minecraft,Minifig-scale,Licensed,Normal,241,7,$19.99,https://images.brickset.com/sets/images/21141-1.jpg,5 to 9,$
41156-1,Rapunzel's Castle Bedroom,2018,Disney,Tangled: The Series,Licensed,Normal,156,5,$19.99,https://images.brickset.com/sets/images/41156-1.jpg,5 to 9,$
75195-1,Ski Speeder vs. First Order Walker Microfighters,2018,Star Wars,Microfighters,Licensed,Normal,216,6,$19.99,https://images.brickset.com/sets/images/75195-1.jpg,5 to 9,$
75196-1,A-Wing vs. TIE Silencer Microfighters,2018,Star Wars,Microfighters,Licensed,Normal,188,6,$19.99,https://images.brickset.com/sets/images/75196-1.jpg,5 to 9,$
75951-1,Grindelwald's Escape,2018,Harry Potter,Fantastic Beasts,Licensed,Normal,132,7,$19.99,https://images.brickset.com/sets/images/75951-1.jpg,5 to 9,$
76099-1,Rhino Face-Off by the Mine,2018,Marvel Super Heroes,Black Panther,Licensed,Normal,229,6,$19.99,https://images.brickset.com/sets/images/76099-1.jpg,5 to 9,$
76102-1,Thor's Weapon Quest,2018,Marvel Super Heroes,Avengers: Infinity War,Licensed,Normal,223,6,$19.99,https://images.brickset.com/sets/images/76102-1.jpg,5 to 9,$
76109-1,Quantum Realm Explorers,2018,Marvel Super Heroes,Ant-Man and the Wasp,Licensed,Normal,200,7,$19.99,https://images.brickset.com/sets/images/76109-1.jpg,5 to 9,$
76110-1,Batman: The Attack of the Talons,2018,DC Comics Super Heroes,Batman,Licensed,Normal,155,6,$19.99,https://images.brickset.com/sets/images/76110-1.jpg,5 to 9,$
21151-1,The End Battle,2019,Minecraft,Minifig-scale,Licensed,Normal,222,7,$19.99,https://images.brickset.com/sets/images/21151-1.jpg,5 to 9,$
21153-1,The Wool Farm,2019,Minecraft,Minifig-scale,Licensed,Normal,260,7,$19.99,https://images.brickset.com/sets/images/21153-1.jpg,5 to 9,$
75246-1,Death Star Cannon,2019,Star Wars,Episode IV,Licensed,Normal,159,7,$19.99,https://images.brickset.com/sets/images/75246-1.jpg,5 to 9,$
75945-1,Expecto Patronum,2019,Harry Potter,Prisoner of Azkaban,Licensed,Normal,121,7,$19.99,https://images.brickset.com/sets/images/75945-1.jpg,5 to 9,$
75965-1,The Rise of Voldemort,2019,Harry Potter,Goblet of Fire,Licensed,Normal,184,7,$19.99,https://images.brickset.com/sets/images/75965-1.jpg,5 to 9,$
76116-1,Batman Batsub and the Underwater Clash,2019,DC Comics Super Heroes,Batman,Licensed,Normal,174,7,$19.99,https://images.brickset.com/sets/images/76116-1.jpg,5 to 9,$
76118-1,Mr. Freeze Batcycle Battle,2019,DC Comics Super Heroes,Batman,Licensed,Normal,200,6,$19.99,https://images.brickset.com/sets/images/76118-1.jpg,5 to 9,$
21158-1,The Panda Nursery,2020,Minecraft,Minifig-scale,Licensed,Normal,204,7,$19.99,https://images.brickset.com/sets/images/21158-1.jpg,5 to 9,$
43174-1,Mulan's Storybook Adventures,2020,Disney,Storybook Adventures,Licensed,Normal,124,5,$19.99,https://images.brickset.com/sets/images/43174-1.jpg,5 to 9,$
43175-1,Anna and Elsa's Storybook Adventures,2020,Disney,Storybook Adventures,Licensed,Normal,133,5,$19.99,https://images.brickset.com/sets/images/43175-1.jpg,5 to 9,$
43176-1,Ariel's Storybook Adventures,2020,Disney,Storybook Adventures,Licensed,Normal,105,5,$19.99,https://images.brickset.com/sets/images/43176-1.jpg,5 to 9,$
43177-1,Belle's Storybook Adventures,2020,Disney,Storybook Adventures,Licensed,Normal,111,5,$19.99,https://images.brickset.com/sets/images/43177-1.jpg,5 to 9,$
75265-1,T-16 Skyhopper vs Bantha Microfighters,2020,Star Wars,Microfighters,Licensed,Normal,198,6,$19.99,https://images.brickset.com/sets/images/75265-1.jpg,5 to 9,$
75269-1,Duel on Mustafar,2020,Star Wars,Episode III,Licensed,Normal,208,7,$19.99,https://images.brickset.com/sets/images/75269-1.jpg,5 to 9,$
75966-1,Hogwarts Room of Requirement,2020,Harry Potter,Order of the Phoenix,Licensed,Normal,193,7,$19.99,https://images.brickset.com/sets/images/75966-1.jpg,5 to 9,$
76142-1,Avengers Speeder Bike Attack,2020,Marvel Super Heroes,Avengers,Licensed,Normal,226,6,$19.99,https://images.brickset.com/sets/images/76142-1.jpg,5 to 9,$
76148-1,Spider-Man vs. Doc Ock,2020,Marvel Super Heroes,Spider-Man,Licensed,Normal,234,6,$19.99,https://images.brickset.com/sets/images/76148-1.jpg,5 to 9,$
76895-1,Ferrari F8 Tributo,2020,Speed Champions,Ferrari,Licensed,Normal,275,7,$19.99,https://images.brickset.com/sets/images/76895-1.jpg,5 to 9,$
76896-1,Nissan GT-R NISMO,2020,Speed Champions,Nissan,Licensed,Normal,298,7,$19.99,https://images.brickset.com/sets/images/76896-1.jpg,5 to 9,$
76897-1,1985 Audi Sport Quattro S1,2020,Speed Champions,Audi,Licensed,Normal,250,7,$19.99,https://images.brickset.com/sets/images/76897-1.jpg,5 to 9,$
21165-1,The Bee Farm,2021,Minecraft,Minifig-scale,Licensed,Normal,238,8,$19.99,https://images.brickset.com/sets/images/21165-1.jpg,5 to 9,$
21166-1,The 'Abandoned' Mine,2021,Minecraft,Minifig-scale,Licensed,Normal,248,7,$19.99,https://images.brickset.com/sets/images/21166-1.jpg,5 to 9,$
21167-1,The Trading Post,2021,Minecraft,Minifig-scale,Licensed,Normal,201,8,$19.99,https://images.brickset.com/sets/images/21167-1.jpg,5 to 9,$
21171-1,The Horse Stable,2021,Minecraft,Minifig-scale,Licensed,Normal,241,8,$19.99,https://images.brickset.com/sets/images/21171-1.jpg,5 to 9,$
43102-1,Candy Mermaid BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,71,7,$19.99,https://images.brickset.com/sets/images/43102-1.jpg,5 to 9,$
43103-1,Punk Pirate BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,73,7,$19.99,https://images.brickset.com/sets/images/43103-1.jpg,5 to 9,$
43104-1,Alien DJ BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,73,7,$19.99,https://images.brickset.com/sets/images/43104-1.jpg,5 to 9,$
43105-1,Party Llama BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,82,7,$19.99,https://images.brickset.com/sets/images/43105-1.jpg,5 to 9,$
43106-1,Unicorn DJ BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,84,7,$19.99,https://images.brickset.com/sets/images/43106-1.jpg,5 to 9,$
43107-1,HipHop Robot BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,73,7,$19.99,https://images.brickset.com/sets/images/43107-1.jpg,5 to 9,$
43109-1,Metal Dragon BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,86,7,$19.99,https://images.brickset.com/sets/images/43109-1.jpg,5 to 9,$
43110-1,Folk Fairy BeatBox,2021,Vidiyo,BeatBox,Licensed,Normal,89,7,$19.99,https://images.brickset.com/sets/images/43110-1.jpg,5 to 9,$
43189-1,Elsa and the Nokk Storybook Adventures,2021,Disney,Storybook Adventures,Licensed,Normal,125,5,$19.99,https://images.brickset.com/sets/images/43189-1.jpg,5 to 9,$
43200-1,Antonio's Magical Door,2021,Disney,Encanto,Licensed,Normal,99,5,$19.99,https://images.brickset.com/sets/images/43200-1.jpg,5 to 9,$
43201-1,Isabela's Magical Door,2021,Disney,Encanto,Licensed,Normal,114,5,$19.99,https://images.brickset.com/sets/images/43201-1.jpg,5 to 9,$
71381-1,Chain Chomp Jungle Encounter,2021,Super Mario,Expansion Set,Licensed,Normal,160,7,$19.99,https://images.brickset.com/sets/images/71381-1.jpg,5 to 9,$
75298-1, AT-AT vs. Tauntaun Microfighters,2021,Star Wars,Microfighters,Licensed,Normal,205,6,$19.99,https://images.brickset.com/sets/images/75298-1.jpg,5 to 9,$
75310-1,Duel on Mandalore,2021,Star Wars,The Clone Wars,Licensed,Normal,147,7,$19.99,https://images.brickset.com/sets/images/75310-1.jpg,5 to 9,$
76173-1,Spider-Man and Ghost Rider vs. Carnage,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,212,7,$19.99,https://images.brickset.com/sets/images/76173-1.jpg,5 to 9,$
76186-1,Black Panther Dragon Flyer,2021,Marvel Super Heroes,Avengers: Endgame,Licensed,Normal,202,8,$19.99,https://images.brickset.com/sets/images/76186-1.jpg,5 to 9,$
76195-1,Spider-Man's Drone Duel,2021,Marvel Super Heroes,Spider-Man: Homecoming,Licensed,Normal,198,7,$19.99,https://images.brickset.com/sets/images/76195-1.jpg,5 to 9,$
76198-1,Spider-Man & Doctor Octopus Mech Battle,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,305,7,$19.99,https://images.brickset.com/sets/images/76198-1.jpg,5 to 9,$
76386-1,Hogwarts: Polyjuice Potion Mistake,2021,Harry Potter,Chamber of Secrets,Licensed,Normal,217,7,$19.99,https://images.brickset.com/sets/images/76386-1.jpg,5 to 9,$
76900-1,Koenigsegg Jesko,2021,Speed Champions,Koenigsegg,Licensed,Normal,280,7,$19.99,https://images.brickset.com/sets/images/76900-1.jpg,5 to 9,$
76901-1,Toyota GR Supra,2021,Speed Champions,Toyota,Licensed,Normal,299,7,$19.99,https://images.brickset.com/sets/images/76901-1.jpg,5 to 9,$
76902-1,McLaren Elva,2021,Speed Champions,McLaren,Licensed,Normal,263,7,$19.99,https://images.brickset.com/sets/images/76902-1.jpg,5 to 9,$
21178-1,The Fox Lodge,2022,Minecraft,Minifig-scale,Licensed,Normal,193,8,$19.99,https://images.brickset.com/sets/images/21178-1.jpg,5 to 9,$
76207-1,Attack on New Asgard,2022,Marvel Super Heroes,Thor: Love and Thunder,Licensed,Normal,159,7,$19.99,https://images.brickset.com/sets/images/76207-1.jpg,5 to 9,$
76219-1,Spider-Man & Green Goblin Mech Battle,2022,Marvel Super Heroes,Spider-Man,Licensed,Normal,296,7,$19.99,https://images.brickset.com/sets/images/76219-1.jpg,5 to 9,$
76400-1,Hogwarts Carriage and Thestrals,2022,Harry Potter,Order of the Phoenix,Licensed,Normal,121,7,$19.99,https://images.brickset.com/sets/images/76400-1.jpg,5 to 9,$
76911-1,007 Aston Martin DB5,2022,Speed Champions,Aston Martin,Licensed,Normal,298,8,$19.99,https://images.brickset.com/sets/images/76911-1.jpg,5 to 9,$
76912-1,Fast & Furious 1970 Dodge Charger R/T,2022,Speed Champions,Dodge,Licensed,Normal,345,8,$19.99,https://images.brickset.com/sets/images/76912-1.jpg,5 to 9,$
76945-1,Atrociraptor Dinosaur: Bike Chase,2022,Jurassic World,Dominion,Licensed,Normal,169,6,$19.99,https://images.brickset.com/sets/images/76945-1.jpg,5 to 9,$
79000-1,Riddles for the Ring,2012,The Hobbit,An Unexpected Journey,Licensed,Normal,105,8,$9.99,https://images.brickset.com/sets/images/79000-1.jpg,5 to 9,$
70334-1,Ultimate Beast Master,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,65,8,$9.99,https://images.brickset.com/sets/images/70334-1.jpg,5 to 9,$
70336-1,Ultimate Axl,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,69,8,$9.99,https://images.brickset.com/sets/images/70336-1.jpg,5 to 9,$
40461-1,Tulips,2021,Creator,Botanical Collection,Model making,Normal,111,8,$9.99,https://images.brickset.com/sets/images/40461-1.jpg,5 to 9,$
40517-1,Vespa,2022,Creator,Miscellaneous,Model making,Normal,118,9,$9.99,https://images.brickset.com/sets/images/40517-1.jpg,5 to 9,$
8731-1,Toa Kongu,2006,Bionicle,Toa Inika,Constraction,Normal,46,7,$9.99,https://images.brickset.com/sets/images/8731-1.jpg,5 to 9,$
8139-1,Night Blazer,2007,Racers,Power Racers,Racing,Normal,66,7,$9.99,https://images.brickset.com/sets/images/8139-1.jpg,5 to 9,$
8490-1,Desert Hopper,2008,Racers,Power Racers,Racing,Normal,92,7,$9.99,https://images.brickset.com/sets/images/8490-1.jpg,5 to 9,$
8492-1,Mud Hopper,2008,Racers,Power Racers,Racing,Normal,59,7,$9.99,https://images.brickset.com/sets/images/8492-1.jpg,5 to 9,$
8493-1,Red Ace,2008,Racers,Power Racers,Racing,Normal,82,7,$9.99,https://images.brickset.com/sets/images/8493-1.jpg,5 to 9,$
8882-1,XL-Motor,2008,Power Functions,Accessories,Technical,Normal,1,7,$9.99,https://images.brickset.com/sets/images/8882-1.jpg,5 to 9,$
7050-1,Alien Defender,2011,Space,Alien Conquest,Action/Adventure,Normal,105,7,$9.99,https://images.brickset.com/sets/images/7050-1.jpg,5 to 9,$
40085-1,LEGO Valentine,2014,Seasonal,Valentine's Day,Miscellaneous,Normal,127,7,$9.99,https://images.brickset.com/sets/images/40085-1.jpg,5 to 9,$
40086-1,LEGO Easter,2014,Seasonal,Easter,Miscellaneous,Normal,106,7,$9.99,https://images.brickset.com/sets/images/40086-1.jpg,5 to 9,$
40090-1,Halloween Bat,2014,Seasonal,Halloween,Miscellaneous,Normal,156,7,$9.99,https://images.brickset.com/sets/images/40090-1.jpg,5 to 9,$
40091-1,Thanksgiving Turkey,2014,Seasonal,Thanksgiving,Miscellaneous,Normal,125,7,$9.99,https://images.brickset.com/sets/images/40091-1.jpg,5 to 9,$
40092-1,Reindeer,2014,Seasonal,Christmas,Miscellaneous,Normal,139,7,$9.99,https://images.brickset.com/sets/images/40092-1.jpg,5 to 9,$
40093-1,Snowman,2014,Seasonal,Christmas,Miscellaneous,Normal,140,7,$9.99,https://images.brickset.com/sets/images/40093-1.jpg,5 to 9,$
70123-1,Lion Legend Beast,2014,Legends of Chima,Legend Beasts,Action/Adventure,Normal,120,7,$9.99,https://images.brickset.com/sets/images/70123-1.jpg,5 to 9,$
70124-1,Eagle Legend Beast,2014,Legends of Chima,Legend Beasts,Action/Adventure,Normal,104,7,$9.99,https://images.brickset.com/sets/images/70124-1.jpg,5 to 9,$
70125-1,Gorilla Legend Beast,2014,Legends of Chima,Legend Beasts,Action/Adventure,Normal,106,7,$9.99,https://images.brickset.com/sets/images/70125-1.jpg,5 to 9,$
70126-1,Crocodile Legend Beast,2014,Legends of Chima,Legend Beasts,Action/Adventure,Normal,121,7,$9.99,https://images.brickset.com/sets/images/70126-1.jpg,5 to 9,$
70127-1,Wolf Legend Beast,2014,Legends of Chima,Legend Beasts,Action/Adventure,Normal,110,7,$9.99,https://images.brickset.com/sets/images/70127-1.jpg,5 to 9,$
40120-1,Valentine's Day Dinner,2015,Seasonal,Valentine's Day,Miscellaneous,Normal,114,7,$9.99,https://images.brickset.com/sets/images/40120-1.jpg,5 to 9,$
40121-1,Painting Easter Eggs,2015,Seasonal,Easter,Miscellaneous,Normal,153,7,$9.99,https://images.brickset.com/sets/images/40121-1.jpg,5 to 9,$
40122-1,Trick or Treat Halloween Set,2015,Seasonal,Halloween,Miscellaneous,Normal,133,7,$9.99,https://images.brickset.com/sets/images/40122-1.jpg,5 to 9,$
40123-1,Thanksgiving Feast,2015,Seasonal,Thanksgiving,Miscellaneous,Normal,158,7,$9.99,https://images.brickset.com/sets/images/40123-1.jpg,5 to 9,$
40124-1,Winter Fun,2015,Seasonal,Christmas,Miscellaneous,Normal,107,7,$9.99,https://images.brickset.com/sets/images/40124-1.jpg,5 to 9,$
40125-1,Santa's Visit,2015,Seasonal,Christmas,Miscellaneous,Normal,167,7,$9.99,https://images.brickset.com/sets/images/40125-1.jpg,5 to 9,$
40153-1,Birthday Table Decoration,2015,Seasonal,Birthday,Miscellaneous,Normal,120,7,$9.99,https://images.brickset.com/sets/images/40153-1.jpg,5 to 9,$
70229-1, Lion Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,78,7,$9.99,https://images.brickset.com/sets/images/70229-1.jpg,5 to 9,$
70230-1,Ice Bear Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,75,7,$9.99,https://images.brickset.com/sets/images/70230-1.jpg,5 to 9,$
70231-1,Crocodile Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,72,7,$9.99,https://images.brickset.com/sets/images/70231-1.jpg,5 to 9,$
70232-1,Saber Tooth Tiger Tribe Pack,2015,Legends of Chima,Tribe Packs,Action/Adventure,Normal,74,7,$9.99,https://images.brickset.com/sets/images/70232-1.jpg,5 to 9,$
40201-1,Valentine's Cupid Dog,2016,Seasonal,Valentine's Day,Miscellaneous,Normal,150,7,$9.99,https://images.brickset.com/sets/images/40201-1.jpg,5 to 9,$
40202-1,Easter Chick,2016,Seasonal,Easter,Miscellaneous,Normal,111,7,$9.99,https://images.brickset.com/sets/images/40202-1.jpg,5 to 9,$
40205-1,Little Elf Helpers,2016,Seasonal,Christmas,Miscellaneous,Normal,238,7,$9.99,https://images.brickset.com/sets/images/40205-1.jpg,5 to 9,$
40206-1,LEGO Santa,2016,Seasonal,Christmas,Miscellaneous,Normal,155,7,$9.99,https://images.brickset.com/sets/images/40206-1.jpg,5 to 9,$
40220-1,London Bus,2016,Creator,Promotional,Model making,Normal,118,7,$9.99,https://images.brickset.com/sets/images/40220-1.jpg,5 to 9,$
70310-1,Knighton Battle Blaster,2016,Nexo Knights,Season 1,Action/Adventure,Normal,76,7,$9.99,https://images.brickset.com/sets/images/70310-1.jpg,5 to 9,$
70311-1,Chaos Catapult,2016,Nexo Knights,Season 1,Action/Adventure,Normal,93,7,$9.99,https://images.brickset.com/sets/images/70311-1.jpg,5 to 9,$
70318-1,The Glob Lobber,2016,Nexo Knights,Season 2,Action/Adventure,Normal,95,7,$9.99,https://images.brickset.com/sets/images/70318-1.jpg,5 to 9,$
70330-1,Ultimate Clay,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,72,7,$9.99,https://images.brickset.com/sets/images/70330-1.jpg,5 to 9,$
70331-1,Ultimate Macy,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,101,7,$9.99,https://images.brickset.com/sets/images/70331-1.jpg,5 to 9,$
70332-1,Ultimate Aaron,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,82,7,$9.99,https://images.brickset.com/sets/images/70332-1.jpg,5 to 9,$
70333-1,Ultimate Robin,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,75,7,$9.99,https://images.brickset.com/sets/images/70333-1.jpg,5 to 9,$
70335-1,Ultimate Lavaria,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,69,7,$9.99,https://images.brickset.com/sets/images/70335-1.jpg,5 to 9,$
70337-1,Ultimate Lance,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,75,7,$9.99,https://images.brickset.com/sets/images/70337-1.jpg,5 to 9,$
70338-1,Ultimate General Magmar,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,64,7,$9.99,https://images.brickset.com/sets/images/70338-1.jpg,5 to 9,$
70339-1,Ultimate Flama,2016,Nexo Knights,Ultimate,Action/Adventure,Normal,67,7,$9.99,https://images.brickset.com/sets/images/70339-1.jpg,5 to 9,$
40236-1,Romantic Valentine Picnic,2017,Seasonal,Valentine's Day,Miscellaneous,Normal,126,7,$9.99,https://images.brickset.com/sets/images/40236-1.jpg,5 to 9,$
40237-1,Easter Egg Hunt,2017,Seasonal,Easter,Miscellaneous,Normal,145,7,$9.99,https://images.brickset.com/sets/images/40237-1.jpg,5 to 9,$
40260-1,Halloween Haunt,2017,Seasonal,Halloween,Miscellaneous,Normal,145,7,$9.99,https://images.brickset.com/sets/images/40260-1.jpg,5 to 9,$
40261-1,Thanksgiving Harvest,2017,Seasonal,Thanksgiving,Miscellaneous,Normal,133,7,$9.99,https://images.brickset.com/sets/images/40261-1.jpg,5 to 9,$
40262-1,Christmas Train Ride,2017,Seasonal,Christmas,Miscellaneous,Normal,169,7,$9.99,https://images.brickset.com/sets/images/40262-1.jpg,5 to 9,$
40263-1,Christmas Town Square,2017,Seasonal,Christmas,Miscellaneous,Normal,179,7,$9.99,https://images.brickset.com/sets/images/40263-1.jpg,5 to 9,$
70347-1,King's Guard Artillery,2017,Nexo Knights,Season 3,Action/Adventure,Normal,98,7,$9.99,https://images.brickset.com/sets/images/70347-1.jpg,5 to 9,$
70362-1,Battle Suit Clay,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,79,7,$9.99,https://images.brickset.com/sets/images/70362-1.jpg,5 to 9,$
70363-1,Battle Suit Macy,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,66,7,$9.99,https://images.brickset.com/sets/images/70363-1.jpg,5 to 9,$
70364-1,Battle Suit Aaron,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,80,7,$9.99,https://images.brickset.com/sets/images/70364-1.jpg,5 to 9,$
70365-1,Battle Suit Axl,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,88,7,$9.99,https://images.brickset.com/sets/images/70365-1.jpg,5 to 9,$
70366-1,Battle Suit Lance,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,83,7,$9.99,https://images.brickset.com/sets/images/70366-1.jpg,5 to 9,$
31071-1,Drone Explorer,2018,Creator,3 in 1,Model making,Normal,109,7,$9.99,https://images.brickset.com/sets/images/31071-1.jpg,5 to 9,$
40186-1,Year of the Pig,2019,Seasonal,Chinese Traditional Festivals,Miscellaneous,Normal,152,7,$9.99,https://images.brickset.com/sets/images/40186-1.jpg,5 to 9,$
70681-1,Spinjitzu Slam - Lloyd,2019,Ninjago,Spinjitzu Slam,Action/Adventure,Normal,70,7,$9.99,https://images.brickset.com/sets/images/70681-1.jpg,5 to 9,$
70682-1,Spinjitzu Slam - Jay,2019,Ninjago,Spinjitzu Slam,Action/Adventure,Normal,72,7,$9.99,https://images.brickset.com/sets/images/70682-1.jpg,5 to 9,$
70683-1,Spinjitzu Slam - Zane,2019,Ninjago,Spinjitzu Slam,Action/Adventure,Normal,63,7,$9.99,https://images.brickset.com/sets/images/70683-1.jpg,5 to 9,$
21162-1,The Taiga Adventure,2020,Minecraft,Minifig-scale,Licensed,Normal,74,7,$9.99,https://images.brickset.com/sets/images/21162-1.jpg,5 to 9,$
70685-1,Spinjitzu Burst - Cole,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,7,$9.99,https://images.brickset.com/sets/images/70685-1.jpg,5 to 9,$
70686-1,Spinjitzu Burst - Kai,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,7,$9.99,https://images.brickset.com/sets/images/70686-1.jpg,5 to 9,$
70687-1,Spinjitzu Burst Lloyd,2020,Ninjago,Spinjitzu Burst,Action/Adventure,Normal,48,7,$9.99,https://images.brickset.com/sets/images/70687-1.jpg,5 to 9,$
71700-1,Jungle Raider,2020,Ninjago,Tournament of Elements,Action/Adventure,Normal,127,7,$9.99,https://images.brickset.com/sets/images/71700-1.jpg,5 to 9,$
71714-1,Kai Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,49,7,$9.99,https://images.brickset.com/sets/images/71714-1.jpg,5 to 9,$
71715-1,Jay Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,47,7,$9.99,https://images.brickset.com/sets/images/71715-1.jpg,5 to 9,$
71716-1,Lloyd Avatar - Arcade Pod,2020,Ninjago,Arcade Pod,Action/Adventure,Normal,48,7,$9.99,https://images.brickset.com/sets/images/71716-1.jpg,5 to 9,$
40468-1,Yellow Taxi,2021,Creator,Miscellaneous,Model making,Normal,124,7,$9.99,https://images.brickset.com/sets/images/40468-1.jpg,5 to 9,$
40469-1,Tuk Tuk,2021,Creator,Miscellaneous,Model making,Normal,155,7,$9.99,https://images.brickset.com/sets/images/40469-1.jpg,5 to 9,$
40494-1,Polar Bear & Gift Pack,2021,Seasonal,Christmas,Miscellaneous,Normal,142,7,$9.99,https://images.brickset.com/sets/images/40494-1.jpg,5 to 9,$
76145-1,Eternals' Aerial Assault,2021,Marvel Super Heroes,Eternals,Licensed,Normal,133,7,$9.99,https://images.brickset.com/sets/images/76145-1.jpg,5 to 9,$
76168-1,Captain America Mech Armor,2021,Marvel Super Heroes,Avengers,Licensed,Normal,121,7,$9.99,https://images.brickset.com/sets/images/76168-1.jpg,5 to 9,$
76169-1,Thor Mech Armor,2021,Marvel Super Heroes,Avengers,Licensed,Normal,139,7,$9.99,https://images.brickset.com/sets/images/76169-1.jpg,5 to 9,$
76171-1,Miles Morales Mech Armor,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,125,7,$9.99,https://images.brickset.com/sets/images/76171-1.jpg,5 to 9,$
21177-1,The Creeper Ambush,2022,Minecraft,Minifig-scale,Licensed,Normal,72,7,$9.99,https://images.brickset.com/sets/images/21177-1.jpg,5 to 9,$
40572-1,Penguin & Snowflake,2022,Seasonal,Christmas,Miscellaneous,Normal,139,7,$9.99,https://images.brickset.com/sets/images/40572-1.jpg,5 to 9,$
76202-1,Wolverine Mech Armor,2022,Marvel Super Heroes,X-Men,Licensed,Normal,141,7,$9.99,https://images.brickset.com/sets/images/76202-1.jpg,5 to 9,$
76203-1,Iron Man Mech Armor,2022,Marvel Super Heroes,Avengers,Licensed,Normal,130,7,$9.99,https://images.brickset.com/sets/images/76203-1.jpg,5 to 9,$
76204-1,Black Panther Mech Armor,2022,Marvel Super Heroes,Avengers,Licensed,Normal,124,7,$9.99,https://images.brickset.com/sets/images/76204-1.jpg,5 to 9,$
7741-1,Police Helicopter,2008,City,Police,Modern day,Normal,94,5,$9.99,https://images.brickset.com/sets/images/7741-1.jpg,5 to 9,$
8401-1,City Minifigure Collection,2009,City,Town,Modern day,Normal,60,5,$9.99,https://images.brickset.com/sets/images/8401-1.jpg,5 to 9,$
8402-1,Sports Car,2009,City,Traffic,Modern day,Normal,68,5,$9.99,https://images.brickset.com/sets/images/8402-1.jpg,5 to 9,$
7949-1,Prison Carriage Rescue,2010,Castle,Kingdoms,Historical,Normal,50,5,$9.99,https://images.brickset.com/sets/images/7949-1.jpg,5 to 9,$
6918-1,Blacksmith Attack,2011,Castle,Kingdoms,Historical,Normal,104,5,$9.99,https://images.brickset.com/sets/images/6918-1.jpg,5 to 9,$
7279-1,Police Minifigure Collection,2011,City,Police,Modern day,Normal,57,5,$9.99,https://images.brickset.com/sets/images/7279-1.jpg,5 to 9,$
3932-1,Andrea's Stage,2012,Friends,Music,Modern day,Normal,87,5,$9.99,https://images.brickset.com/sets/images/3932-1.jpg,5 to 9,$
3933-1,Olivia's Invention Workshop,2012,Friends,Science,Modern day,Normal,81,5,$9.99,https://images.brickset.com/sets/images/3933-1.jpg,5 to 9,$
